"name","SMILES"
"structure 8907","CCc1c(O)c(C(=O)O)c(CC)c(C)c1C(=O)NC"
"structure 8908","[H]c1c(N)c(CO)c(CO)c(C(=O)O)c1O"
"structure 8909","CCCc1c(N)c(C(=O)O)c(O)c(CN)c1CC"
"structure 8910","[H]c1c(CN)c(O)c(C(=O)O)c(N)c1C(=O)NC"
"structure 8911","CCc1c(O)c(C(=O)O)c(CO)c(CO)c1CC(C)C"
"structure 8912","COC(=O)c1c(C#N)c(C#N)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 8913","CCc1c(O)c(C(=O)O)c(N)c(CC(C)C)c1CC"
"structure 8914","CCCc1c(C)c(C(=O)O)c(O)c(CCC)c1C(C)(C)C"
"structure 8915","[H]c1c(C)c(O)c(C(=O)O)c(CC(C)C)c1C#N"
"structure 8916","CCCc1c(O)c(CC(C)C)c(O)c(C(=O)O)c1CC(C)C"
"structure 8917","CC(C)Cc1c(O)c(C(=O)O)c(CO)c(CO)c1CC(C)C"
"structure 8918","CCCc1c(C(=O)O)c(O)c(C(=O)OC)c(C(C)(C)C)c1C(=O)NC"
"structure 8919","CCc1c(C#N)c(C(=O)O)c(O)c(CN)c1CN"
"structure 8920","CNC(=O)c1c(C(=O)O)c(N)c(CC(C)C)c(O)c1C(=O)O"
"structure 8921","CCc1c(C(=O)O)c(O)c(N)c(C#N)c1C(=O)NC"
"structure 8922","CCc1c(N)c(CO)c(C#N)c(O)c1C(=O)O"
"structure 8923","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(O)c1CC(C)C"
"structure 8924","CCCc1c(CN)c(O)c(C(=O)O)c(CC)c1CN"
"structure 8925","[H]c1c(CO)c(C(=O)NC)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 8926","CCCc1c(CC(C)C)c(O)c(C(=O)O)c(C(=O)NC)c1C(=O)OC"
"structure 8927","CCc1c(C)c(O)c(C(=O)O)c(CN)c1C#N"
"structure 8928","Cc1c(CC(C)C)c(CC(C)C)c(O)c(O)c1C(=O)O"
"structure 8929","CCCc1c(C)c(CO)c(CN)c(C(=O)O)c1O"
"structure 8930","CCCc1c(C(=O)O)c(O)c(CC(C)C)c(CN)c1C(=O)O"
"structure 8931","[H]c1c(N)c(C#N)c(C)c(O)c1C(=O)O"
"structure 8932","[H]c1c(CO)c(C(=O)O)c(O)c(CN)c1C(=O)OC"
"structure 8933","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(CO)c1CN"
"structure 8934","CCCc1c(C#N)c(O)c(C(=O)O)c(CO)c1CO"
"structure 8935","CCc1c(CN)c(CC(C)C)c(CO)c(O)c1C(=O)O"
"structure 8936","[H]c1c(N)c(O)c(C(=O)O)c(C)c1CC"
"structure 8937","[H]c1c(CN)c(C(=O)O)c(O)c(C(=O)O)c1C(=O)NC"
"structure 8938","[H]c1c(CC)c(C(=O)OC)c(CN)c(O)c1C(=O)O"
"structure 8939","[H]c1c(O)c(CC)c(C(=O)O)c(O)c1C#N"
"structure 8940","COC(=O)c1c(C)c(C(=O)O)c(O)c(CC(C)C)c1O"
"structure 8941","[H]c1c(C)c(C(=O)O)c(O)c(C#N)c1C#N"
"structure 8942","CNC(=O)c1c(CN)c(C(=O)O)c(O)c(O)c1C(=O)OC"
"structure 8943","COC(=O)c1c(C)c(C(=O)O)c(O)c(N)c1CO"
"structure 8944","[H]c1c(CC)c(O)c(C(=O)O)c(CC)c1C(C)(C)C"
"structure 8945","CCCc1c(C)c(O)c(C(=O)O)c(C(=O)O)c1C"
"structure 8946","CNC(=O)c1c(C)c(C#N)c(C(=O)O)c(O)c1CO"
"structure 8947","CCc1c(CC(C)C)c(O)c(C(=O)O)c(C(=O)O)c1CC(C)C"
"structure 8948","CC(C)(C)c1c(O)c(C(=O)O)c(C(=O)O)c(N)c1C(=O)O"
"structure 8949","CNC(=O)c1c(CC(C)C)c(O)c(C(=O)O)c(CO)c1C(=O)OC"
"structure 8950","CCc1c(C(=O)O)c(O)c(O)c(C(C)(C)C)c1C(=O)OC"
"structure 8951","CCCc1c(N)c(C(=O)O)c(C(=O)O)c(O)c1C#N"
"structure 8952","COC(=O)c1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)OC)c1C#N"
"structure 8953","CCCc1c(N)c(N)c(O)c(C(=O)O)c1N"
"structure 8954","Cc1c(C(=O)O)c(O)c(N)c(N)c1C(C)(C)C"
"structure 8955","[H]c1c(N)c(N)c(C#N)c(O)c1C(=O)O"
"structure 8956","[H]c1c(CN)c(O)c(CCC)c(O)c1C(=O)O"
"structure 8957","N#Cc1c(N)c(N)c(O)c(C(=O)O)c1CN"
"structure 8958","CC(C)Cc1c(O)c(C(=O)O)c(O)c(C#N)c1CO"
"structure 8959","CC(C)Cc1c(O)c(C(=O)O)c(O)c(CO)c1C#N"
"structure 8960","CCc1c(C(C)(C)C)c(O)c(C(=O)O)c(CN)c1C(C)(C)C"
"structure 8961","[H]c1c(C)c(C(=O)O)c(O)c(O)c1C(=O)NC"
"structure 8962","CCc1c(O)c(C(=O)O)c(CO)c(C(=O)NC)c1C#N"
"structure 8963","O=C(O)c1c(O)c(O)c(C(=O)O)c(C(=O)O)c1CO"
"structure 8964","[H]c1c(CCC)c(C(C)(C)C)c(CC(C)C)c(O)c1C(=O)O"
"structure 8965","CCc1c(C#N)c(O)c(C(=O)O)c(C(=O)O)c1C(=O)OC"
"structure 8966","[H]c1c([H])c(C(=O)OC)c(O)c(C(=O)O)c1CN"
"structure 8967","[H]c1c(C(=O)O)c(O)c(C#N)c(C(=O)OC)c1C(=O)OC"
"structure 8968","[H]c1c([H])c(C(=O)O)c(O)c(CC(C)C)c1CO"
"structure 8969","COC(=O)c1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)OC)c1C(=O)O"
"structure 8970","CCCc1c(CN)c(O)c(C(=O)O)c(CC(C)C)c1C(=O)NC"
"structure 8971","CCCc1c(CC)c(N)c(O)c(C(=O)O)c1CC(C)C"
"structure 8972","CNC(=O)c1c(CC(C)C)c(C(=O)OC)c(C(=O)O)c(O)c1C(=O)OC"
"structure 8973","CNC(=O)c1c(O)c(C(=O)O)c(C(=O)OC)c(CO)c1C(=O)O"
"structure 8974","CNC(=O)c1c(N)c(CN)c(C(=O)OC)c(O)c1C(=O)O"
"structure 8975","[H]c1c(C#N)c(C(=O)O)c(O)c(C)c1C(=O)OC"
"structure 8976","COC(=O)c1c(O)c(O)c(C#N)c(O)c1C(=O)O"
"structure 8977","CCCc1c(O)c(C(=O)O)c(CCC)c(C(=O)NC)c1C(=O)NC"
"structure 8978","CCc1c(N)c(O)c(C(=O)O)c(C)c1CO"
"structure 8979","NCc1c(N)c(O)c(CO)c(C(=O)O)c1O"
"structure 8980","CCc1c(C#N)c(O)c(C(=O)O)c(N)c1C(=O)NC"
"structure 8981","[H]c1c(CN)c(O)c(C(=O)O)c([H])c1C(=O)NC"
"structure 8982","CC(C)(C)c1c(O)c(C(=O)O)c(CO)c(C(=O)O)c1C#N"
"structure 8983","CCc1c(O)c(C(=O)NC)c(C(=O)O)c(O)c1CC(C)C"
"structure 8984","[H]c1c(C(=O)O)c(O)c(C(C)(C)C)c(C(C)(C)C)c1C(=O)O"
"structure 8985","CNC(=O)c1c(C)c(O)c(C(=O)O)c(C(C)(C)C)c1CN"
"structure 8986","[H]c1c(CC(C)C)c(C(=O)O)c(O)c(CC)c1C(=O)OC"
"structure 8987","CCCc1c(CN)c(CC)c(O)c(C(=O)O)c1CN"
"structure 8988","[H]c1c(C#N)c(C(C)(C)C)c(O)c(C(=O)O)c1CN"
"structure 8989","N#Cc1c(N)c(O)c(C(=O)O)c(C#N)c1C(=O)O"
"structure 8990","CCc1c(O)c(C(=O)O)c(CC(C)C)c(CC(C)C)c1C(C)(C)C"
"structure 8991","CCc1c(CO)c(CO)c(CC(C)C)c(O)c1C(=O)O"
"structure 8992","CCCc1c(CO)c(C(C)(C)C)c(CC(C)C)c(O)c1C(=O)O"
"structure 8993","CCCc1c(O)c(C(=O)O)c(C(=O)OC)c(C(C)(C)C)c1CC"
"structure 8994","CCCc1c(C(=O)O)c(O)c(CO)c(O)c1C(=O)O"
"structure 8995","[H]c1c([H])c(C(C)(C)C)c(C(=O)OC)c(O)c1C(=O)O"
"structure 8996","COC(=O)c1c(O)c(CN)c(C#N)c(O)c1C(=O)O"
"structure 8997","COC(=O)c1c(O)c(C#N)c(C(C)(C)C)c(C(=O)O)c1O"
"structure 8998","[H]c1c(O)c(C(=O)O)c(C(=O)O)c(C(C)(C)C)c1CC(C)C"
"structure 8999","CCc1c(CO)c(C)c(C(=O)O)c(O)c1CC(C)C"
"structure 9000","COC(=O)c1c(O)c(C(=O)O)c(C(=O)O)c(CO)c1C(=O)OC"
"structure 9001","[H]c1c(C(=O)O)c(O)c(O)c(C#N)c1C(=O)NC"
"structure 9002","[H]c1c(C(=O)O)c(O)c(C)c(C(=O)OC)c1C(=O)OC"
"structure 9003","[H]c1c(CO)c(C(=O)O)c(O)c(C(=O)OC)c1CC"
"structure 9004","[H]c1c(CO)c(N)c(N)c(O)c1C(=O)O"
"structure 9005","[H]c1c(C(=O)OC)c(C#N)c(O)c(C(=O)O)c1C(=O)OC"
"structure 9006","Cc1c(C)c(N)c(C(=O)O)c(O)c1C"
"structure 9007","CCCc1c(C#N)c(O)c(C(=O)O)c(C)c1CC"
"structure 9008","CCc1c(C(=O)OC)c(O)c(C(=O)O)c(CC(C)C)c1C(=O)O"
"structure 9009","CCc1c(O)c(C(=O)O)c(C(=O)OC)c(C)c1C(=O)NC"
"structure 9010","COC(=O)c1c(O)c(C(C)(C)C)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9011","[H]c1c([H])c(C(=O)O)c(C(=O)NC)c(C(=O)O)c1O"
"structure 9012","CCCc1c(CO)c(N)c(C(=O)O)c(O)c1C(=O)O"
"structure 9013","[H]c1c(O)c(C)c(C(=O)O)c(C(=O)O)c1O"
"structure 9014","CCCc1c(N)c(CC)c(C(=O)NC)c(C(=O)O)c1O"
"structure 9015","CNC(=O)c1c(N)c(C(=O)O)c(O)c(C(=O)OC)c1C(=O)NC"
"structure 9016","[H]c1c(O)c(CC(C)C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 9017","[H]c1c(N)c(O)c(C(=O)O)c(CCC)c1CO"
"structure 9018","[H]c1c(O)c(C(=O)O)c(O)c(N)c1C(=O)NC"
"structure 9019","CCCc1c(C(=O)NC)c(N)c(O)c(C(=O)O)c1C(=O)NC"
"structure 9020","CCCc1c(CC)c(O)c(C(=O)O)c(C)c1C(=O)NC"
"structure 9021","CCc1c(CC(C)C)c(C(=O)OC)c(C#N)c(O)c1C(=O)O"
"structure 9022","CCc1c(C)c(O)c(C(=O)O)c(CC(C)C)c1CO"
"structure 9023","O=C(O)c1c(O)c(O)c(CO)c(CO)c1CO"
"structure 9024","CCc1c(O)c(C(=O)O)c(CN)c(N)c1C(=O)O"
"structure 9025","CCCc1c(O)c(C(=O)O)c(CN)c(O)c1CC(C)C"
"structure 9026","CCc1c(O)c(C(=O)O)c(C#N)c(CC(C)C)c1C(C)(C)C"
"structure 9027","CCCc1c(CC(C)C)c(CC)c(C(=O)NC)c(O)c1C(=O)O"
"structure 9028","Cc1c(N)c(C(C)(C)C)c(N)c(C(=O)O)c1O"
"structure 9029","CCc1c(O)c(C(=O)O)c(CC)c(CC(C)C)c1CN"
"structure 9030","CCCc1c(O)c(C(=O)O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9031","CCc1c(O)c(O)c(O)c(C(=O)O)c1C#N"
"structure 9032","Cc1c(N)c(C#N)c(O)c(C(=O)O)c1C(=O)O"
"structure 9033","[H]c1c(C(=O)O)c(C(=O)O)c(O)c(C(=O)NC)c1C(=O)O"
"structure 9034","CCc1c(CO)c(C(=O)OC)c(C(=O)O)c(O)c1C(=O)OC"
"structure 9035","CNC(=O)c1c(N)c(C(=O)O)c(O)c(C(C)(C)C)c1CC(C)C"
"structure 9036","COC(=O)c1c(CO)c(C)c(O)c(C(=O)O)c1CN"
"structure 9037","NCc1c(C(=O)O)c(CO)c(O)c(C(=O)O)c1C(=O)O"
"structure 9038","Nc1c(CO)c(CO)c(O)c(O)c1C(=O)O"
"structure 9039","[H]c1c(O)c(C(=O)O)c([H])c(CCC)c1CCC"
"structure 9040","[H]c1c(C(=O)NC)c(CO)c(O)c(C(=O)O)c1C(=O)OC"
"structure 9041","N#Cc1c(N)c(CO)c(O)c(C(=O)O)c1C#N"
"structure 9042","COC(=O)c1c(O)c(C(=O)O)c(C)c(N)c1C#N"
"structure 9043","CCCc1c(O)c(C(=O)OC)c(O)c(C(=O)O)c1CC(C)C"
"structure 9044","CCCc1c(N)c(C#N)c(C(C)(C)C)c(C(=O)O)c1O"
"structure 9045","COC(=O)c1c(O)c(C(=O)O)c(C#N)c(C(C)(C)C)c1CC(C)C"
"structure 9046","CCCc1c(C)c(C(=O)OC)c(C(=O)NC)c(C(=O)O)c1O"
"structure 9047","CNC(=O)c1c(CC(C)C)c(O)c(C(=O)O)c(C(C)(C)C)c1CO"
"structure 9048","Cc1c(C#N)c(C(=O)O)c(O)c(O)c1CC(C)C"
"structure 9049","[H]c1c(O)c(C(=O)O)c(C(C)(C)C)c(C(=O)NC)c1CN"
"structure 9050","CCCc1c(O)c(C(=O)O)c(C(=O)OC)c(C(=O)OC)c1C(C)(C)C"
"structure 9051","N#Cc1c(C(=O)O)c(O)c(C(=O)O)c(C(=O)O)c1C(=O)O"
"structure 9052","[H]c1c(C(=O)O)c(O)c(C)c(CC)c1C(C)(C)C"
"structure 9053","CC(C)Cc1c(C(=O)O)c(O)c(C(C)(C)C)c(C(C)(C)C)c1C(C)(C)C"
"structure 9054","COC(=O)c1c(C#N)c(O)c(C(=O)O)c(C#N)c1C(C)(C)C"
"structure 9055","COC(=O)c1c(O)c(C(=O)O)c(C#N)c(C#N)c1C#N"
"structure 9056","CCCc1c(O)c(C(=O)O)c(C(=O)NC)c(CC(C)C)c1C(C)(C)C"
"structure 9057","Cc1c(N)c(N)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 9058","[H]c1c(C#N)c(C(=O)NC)c(O)c(C(=O)O)c1CC"
"structure 9059","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(C(=O)OC)c1CC"
"structure 9060","COC(=O)c1c(C(=O)O)c(C)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9061","[H]c1c(CO)c(C(=O)O)c([H])c(O)c1C(=O)O"
"structure 9062","Cc1c(C(=O)O)c(O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9063","CCCc1c(N)c(CC)c(O)c(C(=O)O)c1C(=O)OC"
"structure 9064","COC(=O)c1c(O)c(C(=O)O)c(CC(C)C)c(C)c1C(C)(C)C"
"structure 9065","[H]c1c(C(=O)NC)c(CN)c(O)c(C(=O)O)c1C(=O)OC"
"structure 9066","CCc1c(O)c(C(=O)O)c(CO)c(C#N)c1CC(C)C"
"structure 9067","CCCc1c(C(=O)NC)c(O)c(C(=O)O)c(C(C)(C)C)c1C(C)(C)C"
"structure 9068","[H]c1c(C(=O)O)c(O)c(C(C)(C)C)c(C#N)c1C(=O)O"
"structure 9069","CC(C)Cc1c(CO)c(C(=O)O)c(O)c(O)c1C(C)(C)C"
"structure 9070","Cc1c(CN)c(N)c(O)c(O)c1C(=O)O"
"structure 9071","CCc1c(N)c(O)c(C(=O)O)c(C#N)c1O"
"structure 9072","COC(=O)c1c(O)c(C(=O)O)c(C(C)(C)C)c(C#N)c1C(=O)O"
"structure 9073","[H]c1c(CC)c(C(=O)O)c(O)c(C(=O)NC)c1CN"
"structure 9074","[H]c1c(O)c(C(=O)O)c(N)c(N)c1C(C)(C)C"
"structure 9075","CC(C)(C)c1c(N)c(C(C)(C)C)c(CN)c(C(=O)O)c1O"
"structure 9076","COC(=O)c1c(N)c(O)c(C(=O)O)c(C#N)c1CC(C)C"
"structure 9077","CCCc1c(C#N)c(O)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 9078","[H]c1c(CCC)c(C(=O)O)c(O)c(N)c1C(=O)OC"
"structure 9079","CCc1c(C)c(C(=O)OC)c(C)c(O)c1C(=O)O"
"structure 9080","CCc1c(N)c(CC)c(C(=O)O)c(O)c1C#N"
"structure 9081","COC(=O)c1c(CN)c(C#N)c(O)c(O)c1C(=O)O"
"structure 9082","[H]c1c(CC(C)C)c(C(=O)NC)c(CO)c(O)c1C(=O)O"
"structure 9083","CNC(=O)c1c(N)c(O)c(C(=O)O)c(N)c1CO"
"structure 9084","CNC(=O)c1c(N)c(C(=O)O)c(O)c(C(=O)O)c1O"
"structure 9085","CCc1c(C)c(C(=O)O)c(O)c(C(=O)OC)c1C"
"structure 9086","CCc1c(O)c(C(=O)O)c(C(=O)OC)c(CC(C)C)c1CO"
"structure 9087","[H]c1c(C)c([H])c(C(=O)O)c(O)c1C(=O)O"
"structure 9088","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(O)c1C#N"
"structure 9089","[H]c1c(CO)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)O"
"structure 9090","COC(=O)c1c(CN)c(CO)c(CO)c(O)c1C(=O)O"
"structure 9091","[H]c1c(C(=O)O)c(O)c(C#N)c(C#N)c1C(=O)NC"
"structure 9092","CC(C)(C)c1c(O)c(C(=O)O)c(O)c(C#N)c1CO"
"structure 9093","CCCc1c(CO)c(O)c(C(=O)O)c(C(C)(C)C)c1C(C)(C)C"
"structure 9094","CNC(=O)c1c(C)c(O)c(C(=O)O)c(C(C)(C)C)c1CC(C)C"
"structure 9095","CCc1c(O)c(N)c(O)c(C(=O)O)c1C#N"
"structure 9096","[H]c1c(CC)c(CC(C)C)c(CN)c(O)c1C(=O)O"
"structure 9097","CCCc1c(C(=O)O)c(O)c(C(C)(C)C)c(C#N)c1C(=O)O"
"structure 9098","CCc1c(C(=O)OC)c(C)c(C(=O)NC)c(O)c1C(=O)O"
"structure 9099","CCCc1c(O)c(C(=O)O)c(C(=O)OC)c(C(=O)O)c1O"
"structure 9100","CCCc1c(C(=O)O)c(O)c(CO)c(CC(C)C)c1C(C)(C)C"
"structure 9101","CCCc1c(N)c(C(=O)O)c(O)c(C)c1CC"
"structure 9102","[H]c1c(CC)c(C(=O)O)c(C(=O)OC)c(O)c1C(=O)O"
"structure 9103","[H]c1c([H])c(C(C)(C)C)c(O)c(C(=O)O)c1C(=O)O"
"structure 9104","[H]c1c(C#N)c(CC(C)C)c(O)c(C(=O)O)c1C#N"
"structure 9105","COC(=O)c1c(C(=O)O)c(CC(C)C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 9106","[H]c1c(O)c(O)c(C(=O)O)c(CC)c1CN"
"structure 9107","CCCc1c(CC)c(C(C)(C)C)c(C#N)c(O)c1C(=O)O"
"structure 9108","[H]c1c(CO)c(O)c(C(=O)O)c(CCC)c1C(=O)OC"
"structure 9109","COC(=O)c1c(C)c(C(=O)O)c(O)c(N)c1N"
"structure 9110","Cc1c(N)c(CO)c(N)c(O)c1C(=O)O"
"structure 9111","Cc1c(O)c(C(=O)O)c(C#N)c(CN)c1C(=O)O"
"structure 9112","[H]c1c(N)c(O)c(C(=O)O)c(C(=O)NC)c1CO"
"structure 9113","CNC(=O)c1c(CO)c(C(=O)O)c(C#N)c(O)c1C(=O)O"
"structure 9114","CNC(=O)c1c(C#N)c(C(=O)O)c(O)c(N)c1CC(C)C"
"structure 9115","[H]c1c(N)c(O)c(C(=O)O)c(C(=O)O)c1C(=O)OC"
"structure 9116","CC(C)(C)c1c(N)c(C(=O)O)c(O)c(C(C)(C)C)c1C#N"
"structure 9117","CNC(=O)c1c(O)c(C(=O)O)c(O)c(C#N)c1C#N"
"structure 9118","[H]c1c([H])c(CCC)c(C#N)c(C(=O)O)c1O"
"structure 9119","CC(C)(C)c1c(C(=O)O)c(O)c(CN)c(O)c1C(=O)O"
"structure 9120","CCCc1c(O)c(C(=O)O)c(CN)c(CCC)c1C(=O)OC"
"structure 9121","COC(=O)c1c(O)c(C(=O)O)c(C#N)c(CN)c1C(C)(C)C"
"structure 9122","CC(C)(C)c1c(O)c(C(=O)O)c(CN)c(CO)c1C#N"
"structure 9123","CC(C)Cc1c(O)c(O)c(CN)c(O)c1C(=O)O"
"structure 9124","CNC(=O)c1c(CO)c(C)c(C(=O)O)c(O)c1C(=O)O"
"structure 9125","Cc1c(O)c(C(=O)O)c(C)c(N)c1CN"
"structure 9126","[H]c1c(C#N)c(C(=O)O)c(O)c(CC(C)C)c1CCC"
"structure 9127","[H]c1c(CN)c(C(C)(C)C)c(O)c(C(=O)O)c1C(=O)NC"
"structure 9128","[H]c1c(O)c(C(=O)O)c([H])c(CC(C)C)c1CC(C)C"
"structure 9129","[H]c1c(CC(C)C)c(N)c(CC(C)C)c(O)c1C(=O)O"
"structure 9130","[H]c1c(C)c(CC)c(C(=O)O)c(O)c1C#N"
"structure 9131","[H]c1c(CN)c(C(=O)NC)c(CCC)c(O)c1C(=O)O"
"structure 9132","[H]c1c([H])c(C(=O)O)c(C#N)c(C(=O)O)c1O"
"structure 9133","Nc1c(CO)c(C(=O)O)c(O)c(O)c1C(=O)O"
"structure 9134","[H]c1c([H])c(C(=O)O)c(O)c(CC(C)C)c1C#N"
"structure 9135","CCc1c(O)c(CC)c(C(=O)NC)c(C(=O)O)c1O"
"structure 9136","COC(=O)c1c(N)c(CC(C)C)c(O)c(C(=O)O)c1CC(C)C"
"structure 9137","[H]c1c(CO)c(CCC)c(CC(C)C)c(O)c1C(=O)O"
"structure 9138","N#Cc1c(O)c(N)c(CN)c(O)c1C(=O)O"
"structure 9139","CC(C)Cc1c(C#N)c(C(=O)O)c(O)c(C(=O)O)c1CO"
"structure 9140","CCCc1c(C)c(C(=O)OC)c(C(=O)OC)c(O)c1C(=O)O"
"structure 9141","CCCc1c(N)c(C(=O)O)c(O)c(CN)c1CC(C)C"
"structure 9142","Cc1c(CN)c(CN)c(CN)c(O)c1C(=O)O"
"structure 9143","CCCc1c(CN)c(CN)c(CO)c(O)c1C(=O)O"
"structure 9144","[H]c1c(N)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)O"
"structure 9145","[H]c1c(C(=O)O)c(O)c(C(C)(C)C)c(C(C)(C)C)c1C(=O)OC"
"structure 9146","[H]c1c(C#N)c(O)c(C(=O)O)c(CC(C)C)c1CCC"
"structure 9147","[H]c1c(O)c(CN)c(CO)c(C(=O)O)c1O"
"structure 9148","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(CO)c1CC(C)C"
"structure 9149","CCc1c(O)c(C(=O)O)c(CN)c(C#N)c1CN"
"structure 9150","CCc1c(N)c(N)c(C(=O)O)c(O)c1C(=O)NC"
"structure 9151","CCc1c(C(=O)OC)c(CO)c(O)c(C(=O)O)c1C(=O)NC"
"structure 9152","COC(=O)c1c(C#N)c(C(C)(C)C)c(O)c(C(=O)O)c1C(=O)OC"
"structure 9153","CNC(=O)c1c(C#N)c(CO)c(C(=O)O)c(O)c1CO"
"structure 9154","CNC(=O)c1c(CC(C)C)c(CO)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9155","[H]c1c(N)c(CCC)c(O)c(C(=O)O)c1CO"
"structure 9156","CCCc1c(C#N)c(C(=O)O)c(O)c(C(=O)NC)c1CCC"
"structure 9157","CCc1c(O)c(C(=O)O)c(CN)c(C)c1CN"
"structure 9158","Cc1c(C)c(C(=O)O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9159","Cc1c(CO)c(O)c(C(=O)O)c(CC(C)C)c1CC(C)C"
"structure 9160","CNC(=O)c1c(C(=O)O)c(O)c(C(C)(C)C)c(C(=O)OC)c1C(=O)OC"
"structure 9161","COC(=O)c1c(N)c(O)c(CO)c(O)c1C(=O)O"
"structure 9162","CCc1c(C#N)c(C(=O)O)c(O)c(C(=O)NC)c1CC(C)C"
"structure 9163","CCc1c(C(=O)OC)c(O)c(C(=O)O)c(C#N)c1C(=O)O"
"structure 9164","CNC(=O)c1c(C(=O)O)c(O)c(CO)c(N)c1C(C)(C)C"
"structure 9165","[H]c1c(O)c(C(=O)O)c(CO)c(CC(C)C)c1C#N"
"structure 9166","CCc1c(O)c(CN)c(C#N)c(O)c1C(=O)O"
"structure 9167","CCCc1c(N)c(C(=O)O)c(O)c(C(=O)NC)c1N"
"structure 9168","N#Cc1c(O)c(O)c(C(=O)O)c(C#N)c1C(=O)O"
"structure 9169","CNC(=O)c1c(O)c(C(=O)O)c(C)c(CN)c1CN"
"structure 9170","CC(C)Cc1c(O)c(C(=O)O)c(C(C)(C)C)c(O)c1CN"
"structure 9171","COC(=O)c1c(C(=O)O)c(CN)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 9172","CNC(=O)c1c(O)c(C(=O)OC)c(C)c(O)c1C(=O)O"
"structure 9173","CC(C)Cc1c(O)c(N)c(C(=O)O)c(O)c1C#N"
"structure 9174","[H]c1c(N)c(CC)c(C)c(O)c1C(=O)O"
"structure 9175","CCCc1c(O)c(C(=O)O)c(O)c(C(C)(C)C)c1O"
"structure 9176","CCCc1c(N)c(CO)c(C(=O)O)c(O)c1C(=O)NC"
"structure 9177","CNC(=O)c1c(N)c(C(=O)O)c(O)c(CN)c1CO"
"structure 9178","N#Cc1c(O)c(C(=O)O)c(CN)c(CN)c1C(=O)O"
"structure 9179","CCCc1c(O)c(C(=O)O)c(N)c(CN)c1CC"
"structure 9180","CCCc1c(C)c(C(=O)OC)c(CO)c(O)c1C(=O)O"
"structure 9181","CCCc1c(CC)c(CO)c(N)c(O)c1C(=O)O"
"structure 9182","Cc1c(O)c(C(=O)O)c(CO)c(C#N)c1C(C)(C)C"
"structure 9183","CC(C)(C)c1c(CO)c(N)c(CO)c(O)c1C(=O)O"
"structure 9184","COC(=O)c1c(O)c(C(=O)O)c(CC(C)C)c(C(C)(C)C)c1C#N"
"structure 9185","CCc1c(N)c(C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 9186","[H]c1c(O)c(C(=O)O)c(CN)c(O)c1CC"
"structure 9187","CNC(=O)c1c(O)c(C(=O)O)c(C(=O)NC)c(C(C)(C)C)c1O"
"structure 9188","[H]c1c(O)c(C(=O)O)c(C)c(C(=O)O)c1O"
"structure 9189","CCCc1c(C(=O)O)c(O)c(N)c(C(=O)NC)c1C(=O)O"
"structure 9190","[H]c1c(N)c(N)c(O)c(C(=O)O)c1CN"
"structure 9191","[H]c1c([H])c(C(=O)O)c(O)c(C(=O)OC)c1CO"
"structure 9192","CC(C)(C)c1c(O)c(C(=O)O)c(N)c(O)c1C(=O)O"
"structure 9193","CCCc1c(CC(C)C)c(C(=O)NC)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 9194","CCc1c(CN)c(C#N)c(C(=O)O)c(O)c1C(=O)OC"
"structure 9195","CCCc1c(O)c(C(=O)O)c(CCC)c(O)c1CO"
"structure 9196","CCc1c(C#N)c(C(=O)O)c(O)c(C(=O)OC)c1C(C)(C)C"
"structure 9197","CCc1c(N)c(O)c(CN)c(O)c1C(=O)O"
"structure 9198","N#Cc1c(O)c(C(=O)O)c(O)c(C(=O)O)c1C(=O)O"
"structure 9199","COC(=O)c1c(N)c(O)c(C(=O)O)c(C(=O)OC)c1CC(C)C"
"structure 9200","Cc1c(N)c(C)c(C(=O)O)c(O)c1CC(C)C"
"structure 9201","[H]c1c(O)c(C(=O)O)c(C(C)(C)C)c(CN)c1CC"
"structure 9202","COC(=O)c1c(O)c(C(=O)O)c(C(=O)O)c(N)c1CC(C)C"
"structure 9203","COC(=O)c1c(O)c(C(=O)O)c(C#N)c(C(=O)OC)c1C#N"
